google translate review_text_value,review_text,review_rating,review_likes,application_id,review_datetime_utc,constructive,constructive_review,This review is about...
"Special mention to Claire, the verbal abuse is uncalled for and unnecessary. I am aware of the penalties as the contract stipulates. Settled every loan when late with penalties. That's their job. Yes, but I mean...once this loan is settled consider it done, you lost me as a customer.","Special mention kay Claire, the verbal abuse is uncalled for and umcessary . Aware naman ako sa penalties as the contract stipulates. Settled every loan khit late with penalties. Trabaho nila yun Oo pero I mean...once this loan is settled consider it done, you lost me as a customer.",1,5,hb.xinxinxr.vip,2022-05-26 06:55:57,1,1,
pretty smooth transaction,pretty smooth transaction,5,0,ph.seabank.seabank,2023-07-26 04:25:03,1,1,
"It's a bad app, the password is correct, it still won't work. There is an upper case that still does not want to be accepted. You are stupid","Bwisit na app to, tama naman password ayaw pa rin gumana. May uppercase na nga ayaw pa rin tanggapin. Bwisit kayo",1,0,ph.com.psbankonline,2022-01-11 09:34:59,1,1,
you can easily do transaction even if you're just at home.👍👍👍,you can easily do transaction even if you're just at home.👍👍👍,5,0,com.fronde.mbanking.android.pckg.bpi,2018-11-08 00:55:01,1,1,
Scammers. Will report this app to NBI and file an official report.,Scammers. Will report this app to NBI and file an official report.,1,2,com.tmart.pesoq,2023-07-20 02:34:35,1,1,
"I hope we don't delete this app because the new app is difficult to use, you need to go to the bank facility to access it.",Sana po wag pong tanggalin tong app nato kasi ung new app mahirap gamitin need panpumunta sa bank facility para maka access.,4,1,com.fronde.mbanking.android.pckg.bpi,2018-11-28 11:15:19,1,1,
"app is very responsive and easy to use but need to add more options on the app, but overall i appreciate the interest rate","app is very responsive and easy to use but need to add more options on the app, but overall i appreciate the interest rate",5,0,ph.seabank.seabank,2022-12-10 11:50:06,1,1,
"i got a smooth transaction to them, especially that my debit got lost. they help me in an extraordinary errands.. thanx bpi!","i got a smooth transaction to them, especially that my debit got lost. they help me in an extraordinary errands.. thanx bpi!",4,0,com.fronde.mbanking.android.pckg.bpi,2018-10-01 23:56:47,1,1,
Quite a good platform/ application. Thanks!,Quite a good platform/ application. Thanks!,5,0,com.tonik.mobile,2023-09-24 15:37:51,1,1,
Its easy to use and fast loan help people thank you,Its easy to use and fast loan help people thank you,5,0,com.cimbph.app2022,2023-06-04 03:35:03,1,1,
"Very helpful, aside from no fees charge for 15 consecutive transfers to other bank and e wallet. Interest rate in terms of saving.. also easy to use","Very helpful, aside from no fees charge for 15 consecutive transfer to other bank and e wallet. Interest rate in terms of saving.. also easy to use",5,0,ph.seabank.seabank,2023-05-10 03:35:33,1,1,
Online banking is easy to use,Online banking is easy to used,5,0,com.aub.hellopagibig,2022-10-24 08:11:17,1,1,
Fast results,Fast result,5,0,com.pesoloan,2023-09-24 04:14:51,1,1,
cant open my acct sometimes,cant open my acct sometimes,3,0,com.fronde.mbanking.android.pckg.bpi,2019-07-04 08:19:24,1,1,
It opened then it closed. Not working properly. Kindly fix this.😄,It opened then it closed. Not working properly. Kindly fix this.😄,1,0,com.iexceed.unoConsumerBanking,2023-04-14 10:11:46,1,1,
Worst system can't log in can't balance the opt always delayed always error Poor developer in landbank you should hire much better IT TEAM change ur caption or we will report u,Worst system can't log in can't balance the opt always delayed always error Poor developer in landbank you should hire much better IT TEAM change ur caption or we will report u,1,0,com.landbank.mobilebanking,2023-06-19 03:02:10,1,1,
"Friends who are in urgent need of money quickly download Easy Loan. The loan is fast and the procedures are simple and convenient, which can solve your urgent needs.","Friends who are in urgent need of money quickly download Easy Loan. The loan is fast and the procedures are simple and convenient, which can solve your urgent needs.",5,1,com.peramoo,2023-09-23 00:25:17,1,1,
very fast transaction,very fast transaction,4,0,com.valley.loan,2023-09-07 05:55:41,1,1,
Great apps fast and it's ok and you get your loan in full with a long term of payment Thank you so much I hope it doesn't change 😊,Great apps mabilis and ok na ok din andgLong term of payment buo mo rin nakukuha ang loan mo Thank you so much Sana di magbago 😊,5,0,com.loans.lending.onlinelend.mabiliscash,2023-10-10 02:26:03,1,1,
"Why can't I get a loan? Please check your system, KC I am a good payer, I need KC to buy things for my delivery 😮‍💨","Bakit hndi na po Ako mka loan? Paki check nman po ng system nyo, KC good payer nman po Ako, need ko Po KC pambili ng gamit para sa panganganak ko ehh😮‍💨",5,0,ph.loanpeso.fast,2023-08-16 02:50:55,1,1,
I highly NOT RECOMMENDED THIS APP. They will tell you with a good offer for you to download this app. 🤣🤣,I highly NOT RECOMMENDED THIS APP.sasabhan ka nila ng may magandang offer Sayo para I download mo tong app na to.🤣🤣,1,0,ph.loanpeso.fast,2023-05-23 05:51:18,1,1,
"Best lending app ever, The customer service is not rude at all, they're all good to their customers.","Best lending app ever, The customer service is not rude at all, they're all good to thier customer.",5,0,com.tonik.mobile,2023-08-14 08:21:23,1,1,
Poor system how many times try to transfer money to other bank always rotating...not satisfied your system is slow.,Poor system how many times try to transfer money to other bank always rotating...not satisfied your system ang bagal.,1,0,com.securitybank.online,2023-06-29 10:07:43,1,1,
I have been using this app for over 2 years now and have witnessed their growth and more merchants to choose from. I hope you grow even more Mocasa....,Gamit ko na ang app na ito mahigit 2 taon na ngayon at nasaksihan ko ang kanilang paglago at mas marami pang merchants na pagpipilian mula rito. Kayo po sana ay lalo pang lumago Mocasa....,5,0,com.mocasa.ph,2022-08-12 17:42:14,1,1,
"It is so hard to connect with your representatives, phone reps, or customer care.","It is so hard to connect with your representatives, phone reps, or customer care.",1,0,com.citibank.CitibankPH,2022-01-18 11:18:56,1,1,
"Even if the load does not come in, it still reduces the balance.",Kahit hindi pumapasok yung load eh nagbabawas pa rin sa balance.,1,0,com.dwidasa.cb.mb.android,2023-01-04 23:13:58,1,1,
Smooth transaction,Smooth transaction,5,0,com.rcbc.mobilebanking,2021-11-30 09:33:34,1,1,
Wow! This app is so advanced. Really appreciate the easy onboarding. I think this app is the best if not the best bank application I've ever seen.,Wow! This app is so advance. Really appreciate the easy onboarding. I think this app is the best if not the best bank application I've ever seen.,5,0,com.iexceed.unoConsumerBanking,2023-10-02 08:13:15,1,1,
"If you're looking for an app that's easy to use and gets the job done, then this is the one for you!","If you're looking for an app that's easy to use and gets the job done, then this is the one for you!",1,0,com.abs.pesobuffet.android,2023-09-07 16:16:16,1,1,
great app and super legit,great app and super legit,5,0,com.plentina.app,2022-03-26 16:46:52,1,1,
"Please fix the bugs, I can't access the security management","Please fix the bugs, I cant acces the security management",1,0,www.mobile.bdo.com.ph,2023-03-07 07:24:39,1,1,
"It's not improved. I always send a picture but I keep saying it over and over again. Unfortunately, we were not ready to offer you a loan. It's a waste of time, effort and time with these apps.","Di naman mauproved.palagi ako nagsesend ng picture pero paulit ulit lang ng sinasabi.Unfortunately,were not ready to offer you a loan.Sayang oras lang effort at oras dto sa apps na to.",1,0,com.plentina.app,2021-11-22 23:57:36,1,1,
the app is good and very helpful,the app is good and very helpful,5,0,com.fhl.salmon,2023-09-17 05:38:45,1,1,
This is such an awesome app! GoTyme Bank is a user friendly app! It's easy to use and navigate. The UI is pleasing to the eye and it shows all the features the user needs in just a few clicks!,This is such an awesome app! GoTyme Bank is a user friendly app! It's easy to use and navigate. The UI is pleasing to the eye and it shows all the feature what user needs in just a few clicks!,5,7,ph.com.gotyme,2023-06-30 11:19:41,1,1,
"Security level is a bit too much. I don't get it that you need to change your password every couple of months. I know BDO has some issues about their security before, but changing passwords every 2-3 months will not solve the problem. Its better you only need ONE password coz you may forget if you change it often. That's the only complaint I have with this app. I hope BDO will change this annoying security check, coz im running out of words to put in my password. Fix this BDO 🤬🤬🤬","Security level is a bit too much. I dont get it that you need to change your password every couple of months. I know BDO has some issue about their security before, but changing passwords every 2-3 months will not solve the problem. Its better you need only ONE password coz you may forget if you change it often. Thats the only complaint i have with this app. I hope BDO will change this annoying security check, coz im running out of words to put in my password. Fix this BDO 🤬🤬🤬",1,0,www.mobile.bdo.com.ph,2023-05-23 10:51:06,1,1,
easy to apply no hassle,easy to apply no hassle,5,0,com.vip.pera,2023-09-21 09:00:41,1,1,
good apps,good apps,5,0,ph.loans.mobile,2023-09-28 01:23:31,1,1,
Its useful apps,Its usuable apps,5,0,ph.onlineloans.mobile.android,2023-09-22 00:44:47,1,1,
Useful. Great service,Useful. Great service,5,0,com.cimbph.app2022,2023-06-30 20:55:37,1,1,
Fast processing and fast disbursement of loans.,Fast processing and fast disbursement of loans.,5,0,ph.loans.mobile,2023-08-29 23:09:24,1,1,
I'm new here hope they will provide a quality service.,I'm new here hope they will provide a quality service.,5,0,ph.seabank.seabank,2023-07-12 14:38:50,1,1,
"This app does not take any OTP. I kept trying again and again, but it takes the right OTP as wrong therefore not allowing the client to register in their app. Please fix this bug.","This app does not take any OTP. I kept trying again and again, but it takes the right OTP as wrong therefore not allowing the client to register in their app. Please fix this bug.",1,1,ph.com.psbankonline,2023-10-10 10:12:39,1,1,
